block,feature,line,orientation,x_cm,y_cm,twt_ns,depth_m
B,B-1,10,X-line,679.8,450.0,9.2774,0.5576
B,B-1,10,X-line,682.3,450.0,9.1553,0.5502
B,B-1,10,X-line,684.8,450.0,9.1553,0.5502
B,B-1,10,X-line,687.2,450.0,9.2163,0.5539
B,B-1,10,X-line,689.7,450.0,9.2774,0.5576
B,B-1,10,X-line,692.2,450.0,9.3384,0.5612
B,B-1,10,X-line,694.7,450.0,9.3994,0.5649
B,B-1,10,X-line,697.2,450.0,9.4605,0.5686
B,B-1,10,X-line,699.7,450.0,9.5215,0.5722
B,B-1,10,X-line,702.2,450.0,9.5825,0.5759
B,B-1,10,X-line,704.7,450.0,9.6436,0.5796
B,B-1,10,X-line,707.2,450.0,9.7046,0.5832
B,B-1,10,X-line,709.7,450.0,9.7046,0.5832
B,B-1,10,X-line,712.1,450.0,9.7656,0.5869
B,B-1,10,X-line,714.6,450.0,9.7656,0.5869
B,B-1,10,X-line,717.1,450.0,9.7656,0.5869
B,B-1,10,X-line,719.6,450.0,9.7656,0.5869
B,B-1,10,X-line,722.1,450.0,9.8267,0.5906
B,B-1,10,X-line,724.6,450.0,9.8877,0.5943
B,B-1,10,X-line,727.1,450.0,9.9487,0.5979
B,B-1,10,X-line,729.6,450.0,10.0098,0.6016
B,B-1,10,X-line,732.1,450.0,10.0098,0.6016
B,B-1,10,X-line,734.6,450.0,10.0098,0.6016
B,B-1,10,X-line,737.0,450.0,10.0098,0.6016
B,B-1,10,X-line,739.5,450.0,10.0098,0.6016
B,B-1,10,X-line,742.0,450.0,10.0098,0.6016
B,B-1,10,X-line,744.5,450.0,9.9487,0.5979
B,B-1,10,X-line,747.0,450.0,9.9487,0.5979
B,B-1,10,X-line,749.5,450.0,9.9487,0.5979
B,B-1,10,X-line,752.0,450.0,9.9487,0.5979
B,B-1,10,X-line,754.5,450.0,10.0098,0.6016
B,B-1,10,X-line,757.0,450.0,10.0708,0.6053
B,B-1,10,X-line,759.4,450.0,10.1318,0.6089
B,B-1,10,X-line,761.9,450.0,10.1929,0.6126
B,B-1,10,X-line,764.4,450.0,10.2539,0.6163
B,B-1,10,X-line,766.9,450.0,10.3149,0.6199
B,B-1,10,X-line,769.4,450.0,10.376,0.6236
B,B-1,10,X-line,771.9,450.0,10.437,0.6273
B,B-1,10,X-line,774.4,450.0,10.4981,0.6309
B,B-1,10,X-line,776.9,450.0,10.5591,0.6346
B,B-1,10,X-line,779.4,450.0,10.5591,0.6346
B,B-1,10,X-line,781.9,450.0,10.6201,0.6383
B,B-1,10,X-line,784.4,450.0,10.6812,0.6419
B,B-1,10,X-line,786.8,450.0,10.7422,0.6456
B,B-1,10,X-line,789.3,450.0,10.8032,0.6493
B,B-1,10,X-line,791.8,450.0,10.8643,0.6529
B,B-1,10,X-line,794.3,450.0,10.9253,0.6566
B,B-1,10,X-line,796.8,450.0,10.9863,0.6603
B,B-1,10,X-line,799.3,450.0,11.0474,0.6639
B,B-1,10,X-line,801.8,450.0,11.1084,0.6676
B,B-1,10,X-line,804.3,450.0,11.2305,0.675
B,B-1,10,X-line,806.8,450.0,11.2915,0.6786
B,B-1,10,X-line,809.3,450.0,11.3525,0.6823
B,B-1,10,X-line,811.7,450.0,11.4136,0.686
B,B-1,10,X-line,814.2,450.0,11.4746,0.6896
B,B-1,10,X-line,816.7,450.0,11.5357,0.6933
B,B-1,10,X-line,819.2,450.0,11.5967,0.697
B,B-1,10,X-line,821.7,450.0,11.7188,0.7043
B,B-1,10,X-line,824.2,450.0,11.7798,0.708
B,B-1,10,X-line,826.7,450.0,11.8408,0.7116
B,B-1,10,X-line,829.2,450.0,11.9629,0.719
B,B-1,10,X-line,831.7,450.0,12.0239,0.7226
B,B-1,10,X-line,834.2,450.0,12.085,0.7263
B,B-1,10,X-line,836.6,450.0,12.146,0.73
B,B-1,10,X-line,839.1,450.0,12.207,0.7336
B,B-1,10,X-line,841.6,450.0,12.2681,0.7373
B,B-1,10,X-line,844.1,450.0,12.3291,0.741
B,B-1,10,X-line,846.6,450.0,12.3901,0.7446
B,B-1,10,X-line,849.1,450.0,12.4512,0.7483
B,B-1,10,X-line,851.6,450.0,12.5122,0.752
B,B-1,10,X-line,854.1,450.0,12.5733,0.7557
B,B-1,10,X-line,856.6,450.0,12.6343,0.7593
B,B-1,10,X-line,859.0,450.0,12.6953,0.763
B,B-1,10,X-line,861.5,450.0,12.7564,0.7667
B,B-1,10,X-line,864.0,450.0,12.8174,0.7703
B,B-1,10,X-line,866.5,450.0,12.8784,0.774
B,B-1,10,X-line,869.0,450.0,12.9395,0.7777
B,B-1,10,X-line,871.5,450.0,13.0005,0.7813
B,B-1,10,X-line,874.0,450.0,13.0615,0.785
B,B-1,10,X-line,876.5,450.0,13.1226,0.7887
B,B-1,10,X-line,879.0,450.0,13.1836,0.7923
B,B-1,10,X-line,881.5,450.0,13.2446,0.796
B,B-1,10,X-line,884.0,450.0,13.3057,0.7997
B,B-1,10,X-line,886.4,450.0,13.3057,0.7997
B,B-1,10,X-line,888.9,450.0,13.3667,0.8033
B,B-1,10,X-line,891.4,450.0,13.4277,0.807
B,B-1,10,X-line,893.9,450.0,13.4277,0.807
B,B-1,10,X-line,896.4,450.0,13.4277,0.807
B,B-1,10,X-line,898.9,450.0,13.4277,0.807
B,B-1,10,X-line,901.4,450.0,13.4277,0.807
B,B-1,10,X-line,903.9,450.0,13.4277,0.807
B,B-1,10,X-line,906.4,450.0,13.4277,0.807
B,B-1,10,X-line,908.8,450.0,13.4277,0.807
B,B-1,10,X-line,911.3,450.0,13.4277,0.807
B,B-1,10,X-line,913.8,450.0,13.4277,0.807
B,B-1,10,X-line,916.3,450.0,13.4277,0.807
B,B-1,10,X-line,918.8,450.0,13.4277,0.807
B,B-1,10,X-line,921.3,450.0,13.4277,0.807
B,B-1,10,X-line,923.8,450.0,13.4277,0.807
B,B-1,10,X-line,926.3,450.0,13.4888,0.8107
B,B-1,10,X-line,928.8,450.0,13.5498,0.8143
B,B-1,10,X-line,931.3,450.0,13.6108,0.818
B,B-1,10,X-line,933.8,450.0,13.6719,0.8217
B,B-1,10,X-line,936.2,450.0,13.7329,0.8253
B,B-1,10,X-line,938.7,450.0,13.794,0.829
B,B-1,10,X-line,941.2,450.0,13.855,0.8327
B,B-1,10,X-line,943.7,450.0,13.916,0.8364
B,B-1,10,X-line,946.2,450.0,13.9771,0.84
B,B-1,10,X-line,948.7,450.0,14.0381,0.8437
B,B-1,11,X-line,649.9,500.0,9.0332,0.5429
B,B-1,11,X-line,652.4,500.0,9.0942,0.5466
B,B-1,11,X-line,654.9,500.0,9.1553,0.5502
B,B-1,11,X-line,657.4,500.0,9.2163,0.5539
B,B-1,11,X-line,659.8,500.0,9.2774,0.5576
B,B-1,11,X-line,662.3,500.0,9.3384,0.5612
B,B-1,11,X-line,664.8,500.0,9.3994,0.5649
B,B-1,11,X-line,667.3,500.0,9.4605,0.5686
B,B-1,11,X-line,669.8,500.0,9.5215,0.5722
B,B-1,11,X-line,672.3,500.0,9.5825,0.5759
B,B-1,11,X-line,674.8,500.0,9.6436,0.5796
B,B-1,11,X-line,677.3,500.0,9.7046,0.5832
B,B-1,11,X-line,679.8,500.0,9.7656,0.5869
B,B-1,11,X-line,682.3,500.0,9.8267,0.5906
B,B-1,11,X-line,684.8,500.0,9.8877,0.5943
B,B-1,11,X-line,687.2,500.0,9.9487,0.5979
B,B-1,11,X-line,689.7,500.0,10.0098,0.6016
B,B-1,11,X-line,692.2,500.0,10.0708,0.6053
B,B-1,11,X-line,694.7,500.0,10.1318,0.6089
B,B-1,11,X-line,697.2,500.0,10.2539,0.6163
B,B-1,11,X-line,699.7,500.0,10.376,0.6236
B,B-1,11,X-line,702.2,500.0,10.4981,0.6309
B,B-1,11,X-line,704.7,500.0,10.5591,0.6346
B,B-1,11,X-line,707.2,500.0,10.6201,0.6383
B,B-1,11,X-line,709.7,500.0,10.6812,0.6419
B,B-1,11,X-line,712.1,500.0,10.7422,0.6456
B,B-1,11,X-line,714.6,500.0,10.8032,0.6493
B,B-1,11,X-line,717.1,500.0,10.8643,0.6529
B,B-1,11,X-line,719.6,500.0,10.8643,0.6529
B,B-1,11,X-line,722.1,500.0,10.8643,0.6529
B,B-1,11,X-line,724.6,500.0,10.8643,0.6529
B,B-1,11,X-line,727.1,500.0,10.8643,0.6529
B,B-1,11,X-line,729.6,500.0,10.9253,0.6566
B,B-1,11,X-line,732.1,500.0,10.9863,0.6603
B,B-1,11,X-line,734.6,500.0,11.0474,0.6639
B,B-1,11,X-line,737.0,500.0,11.1084,0.6676
B,B-1,11,X-line,739.5,500.0,11.1694,0.6713
B,B-1,11,X-line,742.0,500.0,11.2305,0.675
B,B-1,11,X-line,744.5,500.0,11.2915,0.6786
B,B-1,11,X-line,747.0,500.0,11.3525,0.6823
B,B-1,11,X-line,749.5,500.0,11.4746,0.6896
B,B-1,11,X-line,752.0,500.0,11.5967,0.697
B,B-1,11,X-line,754.5,500.0,11.7188,0.7043
B,B-1,11,X-line,757.0,500.0,11.7798,0.708
B,B-1,11,X-line,759.4,500.0,11.8408,0.7116
B,B-1,11,X-line,761.9,500.0,11.9019,0.7153
B,B-1,11,X-line,764.4,500.0,11.9629,0.719
B,B-1,11,X-line,766.9,500.0,12.085,0.7263
B,B-1,11,X-line,769.4,500.0,12.207,0.7336
B,B-1,11,X-line,771.9,500.0,12.3291,0.741
B,B-1,11,X-line,774.4,500.0,12.3901,0.7446
B,B-1,11,X-line,776.9,500.0,12.4512,0.7483
B,B-1,11,X-line,779.4,500.0,12.5122,0.752
B,B-1,11,X-line,781.9,500.0,12.5733,0.7557
B,B-1,11,X-line,784.4,500.0,12.6953,0.763
B,B-1,11,X-line,786.8,500.0,12.8174,0.7703
B,B-1,11,X-line,789.3,500.0,12.8784,0.774
B,B-1,11,X-line,791.8,500.0,12.9395,0.7777
B,B-1,11,X-line,794.3,500.0,13.0005,0.7813
B,B-1,11,X-line,796.8,500.0,13.0615,0.785
B,B-1,11,X-line,799.3,500.0,13.1836,0.7923
B,B-1,11,X-line,801.8,500.0,13.3057,0.7997
B,B-1,11,X-line,804.3,500.0,13.4277,0.807
B,B-1,11,X-line,806.8,500.0,13.4888,0.8107
B,B-1,11,X-line,809.3,500.0,13.5498,0.8143
B,B-1,11,X-line,811.7,500.0,13.6108,0.818
B,B-1,11,X-line,814.2,500.0,13.6719,0.8217
B,B-1,11,X-line,816.7,500.0,13.6719,0.8217
B,B-1,11,X-line,819.2,500.0,13.6719,0.8217
B,B-1,11,X-line,821.7,500.0,13.6719,0.8217
B,B-1,11,X-line,824.2,500.0,13.7329,0.8253
B,B-1,11,X-line,826.7,500.0,13.794,0.829
B,B-1,11,X-line,829.2,500.0,13.855,0.8327
B,B-1,11,X-line,831.7,500.0,13.916,0.8364
B,B-1,11,X-line,834.2,500.0,13.9771,0.84
B,B-1,11,X-line,836.6,500.0,14.0381,0.8437
B,B-1,11,X-line,839.1,500.0,14.0991,0.8474
B,B-1,11,X-line,841.6,500.0,14.1602,0.851
B,B-1,11,X-line,844.1,500.0,14.1602,0.851
B,B-1,11,X-line,846.6,500.0,14.1602,0.851
B,B-1,11,X-line,849.1,500.0,14.1602,0.851
B,B-1,11,X-line,851.6,500.0,14.1602,0.851
B,B-1,11,X-line,854.1,500.0,14.2212,0.8547
B,B-1,11,X-line,856.6,500.0,14.2822,0.8584
B,B-1,11,X-line,859.0,500.0,14.3433,0.862
B,B-1,11,X-line,861.5,500.0,14.4043,0.8657
B,B-1,11,X-line,864.0,500.0,14.4653,0.8694
B,B-1,11,X-line,866.5,500.0,14.4653,0.8694
B,B-1,11,X-line,869.0,500.0,14.5264,0.873
B,B-1,11,X-line,871.5,500.0,14.5874,0.8767
B,B-1,11,X-line,874.0,500.0,14.6484,0.8804
B,B-1,11,X-line,876.5,500.0,14.7095,0.884
B,B-1,11,X-line,879.0,500.0,14.7705,0.8877
B,B-1,11,X-line,881.5,500.0,14.8316,0.8914
B,B-1,11,X-line,884.0,500.0,14.8926,0.895
B,B-1,11,X-line,886.4,500.0,15.0147,0.9024
B,B-1,11,X-line,888.9,500.0,15.1367,0.9097
B,B-1,11,X-line,891.4,500.0,15.2588,0.9171
B,B-1,11,X-line,893.9,500.0,15.3809,0.9244
B,B-1,11,X-line,896.4,500.0,15.5029,0.9317
B,B-1,11,X-line,898.9,500.0,15.625,0.9391
B,B-1,11,X-line,901.4,500.0,15.7471,0.9464
B,B-1,11,X-line,903.9,500.0,15.8692,0.9537
B,B-1,11,X-line,906.4,500.0,15.9302,0.9574
B,B-1,11,X-line,908.8,500.0,15.9912,0.9611
B,B-1,11,X-line,911.3,500.0,16.0523,0.9647
B,B-1,11,X-line,913.8,500.0,16.1133,0.9684
B,B-1,11,X-line,916.3,500.0,16.1743,0.9721
B,B-1,11,X-line,918.8,500.0,16.2354,0.9757
B,B-1,11,X-line,921.3,500.0,16.2964,0.9794
B,B-1,11,X-line,923.8,500.0,16.3574,0.9831
B,B-1,11,X-line,926.3,500.0,16.4185,0.9867
B,B-1,11,X-line,928.8,500.0,16.4185,0.9867
B,B-1,11,X-line,931.3,500.0,16.4795,0.9904
B,B-1,11,X-line,933.8,500.0,16.4795,0.9904
B,B-1,11,X-line,936.2,500.0,16.4795,0.9904
B,B-1,11,X-line,938.7,500.0,16.4795,0.9904
B,B-1,11,X-line,941.2,500.0,16.4795,0.9904
B,B-1,11,X-line,943.7,500.0,16.4795,0.9904
B,B-1,11,X-line,946.2,500.0,16.4795,0.9904
B,B-1,11,X-line,948.7,500.0,16.4795,0.9904
B,B-1,11,X-line,951.2,500.0,16.4795,0.9904
B,B-1,12,X-line,649.9,550.0,9.8877,0.5943
B,B-1,12,X-line,652.4,550.0,9.9487,0.5979
B,B-1,12,X-line,654.9,550.0,10.0098,0.6016
B,B-1,12,X-line,657.4,550.0,10.0708,0.6053
B,B-1,12,X-line,659.8,550.0,10.1318,0.6089
B,B-1,12,X-line,662.3,550.0,10.1929,0.6126
B,B-1,12,X-line,664.8,550.0,10.2539,0.6163
B,B-1,12,X-line,667.3,550.0,10.3149,0.6199
B,B-1,12,X-line,669.8,550.0,10.376,0.6236
B,B-1,12,X-line,672.3,550.0,10.437,0.6273
B,B-1,12,X-line,674.8,550.0,10.4981,0.6309
B,B-1,12,X-line,677.3,550.0,10.5591,0.6346
B,B-1,12,X-line,679.8,550.0,10.6201,0.6383
B,B-1,12,X-line,682.3,550.0,10.6812,0.6419
B,B-1,12,X-line,684.8,550.0,10.7422,0.6456
B,B-1,12,X-line,687.2,550.0,10.8032,0.6493
B,B-1,12,X-line,689.7,550.0,10.8643,0.6529
B,B-1,12,X-line,692.2,550.0,10.9253,0.6566
B,B-1,12,X-line,694.7,550.0,10.9863,0.6603
B,B-1,12,X-line,697.2,550.0,11.0474,0.6639
B,B-1,12,X-line,699.7,550.0,11.1084,0.6676
B,B-1,12,X-line,702.2,550.0,11.1694,0.6713
B,B-1,12,X-line,704.7,550.0,11.2305,0.675
B,B-1,12,X-line,707.2,550.0,11.2915,0.6786
B,B-1,12,X-line,709.7,550.0,11.3525,0.6823
B,B-1,12,X-line,712.1,550.0,11.4136,0.686
B,B-1,12,X-line,714.6,550.0,11.4746,0.6896
B,B-1,12,X-line,717.1,550.0,11.5357,0.6933
B,B-1,12,X-line,719.6,550.0,11.5967,0.697
B,B-1,12,X-line,722.1,550.0,11.6577,0.7006
B,B-1,12,X-line,724.6,550.0,11.7798,0.708
B,B-1,12,X-line,727.1,550.0,11.8408,0.7116
B,B-1,12,X-line,729.6,550.0,11.9019,0.7153
B,B-1,12,X-line,732.1,550.0,11.9019,0.7153
B,B-1,12,X-line,734.6,550.0,11.9019,0.7153
B,B-1,12,X-line,737.0,550.0,11.9019,0.7153
B,B-1,12,X-line,739.5,550.0,11.9019,0.7153
B,B-1,12,X-line,742.0,550.0,11.9629,0.719
B,B-1,12,X-line,744.5,550.0,12.0239,0.7226
B,B-1,12,X-line,747.0,550.0,12.085,0.7263
B,B-1,12,X-line,749.5,550.0,12.146,0.73
B,B-1,12,X-line,752.0,550.0,12.207,0.7336
B,B-1,12,X-line,754.5,550.0,12.2681,0.7373
B,B-1,12,X-line,757.0,550.0,12.3291,0.741
B,B-1,12,X-line,759.4,550.0,12.3901,0.7446
B,B-1,12,X-line,761.9,550.0,12.4512,0.7483
B,B-1,12,X-line,764.4,550.0,12.5122,0.752
B,B-1,12,X-line,766.9,550.0,12.5733,0.7557
B,B-1,12,X-line,769.4,550.0,12.6953,0.763
B,B-1,12,X-line,771.9,550.0,12.8174,0.7703
B,B-1,12,X-line,774.4,550.0,12.9395,0.7777
B,B-1,12,X-line,776.9,550.0,13.0615,0.785
B,B-1,12,X-line,779.4,550.0,13.1226,0.7887
B,B-1,12,X-line,781.9,550.0,13.1836,0.7923
B,B-1,12,X-line,784.4,550.0,13.2446,0.796
B,B-1,12,X-line,786.8,550.0,13.3057,0.7997
B,B-1,12,X-line,789.3,550.0,13.3667,0.8033
B,B-1,12,X-line,791.8,550.0,13.4277,0.807
B,B-1,12,X-line,794.3,550.0,13.4888,0.8107
B,B-1,12,X-line,796.8,550.0,13.5498,0.8143
B,B-1,12,X-line,799.3,550.0,13.6108,0.818
B,B-1,12,X-line,801.8,550.0,13.6719,0.8217
B,B-1,12,X-line,804.3,550.0,13.7329,0.8253
B,B-1,12,X-line,806.8,550.0,13.794,0.829
B,B-1,12,X-line,809.3,550.0,13.794,0.829
B,B-1,12,X-line,811.7,550.0,13.794,0.829
B,B-1,12,X-line,814.2,550.0,13.794,0.829
B,B-1,12,X-line,816.7,550.0,13.855,0.8327
B,B-1,12,X-line,819.2,550.0,13.916,0.8364
B,B-1,12,X-line,821.7,550.0,13.9771,0.84
B,B-1,12,X-line,824.2,550.0,14.0381,0.8437
B,B-1,12,X-line,826.7,550.0,14.0991,0.8474
B,B-1,12,X-line,829.2,550.0,14.1602,0.851
B,B-1,12,X-line,831.7,550.0,14.1602,0.851
B,B-1,12,X-line,834.2,550.0,14.1602,0.851
B,B-1,12,X-line,836.6,550.0,14.1602,0.851
B,B-1,12,X-line,839.1,550.0,14.1602,0.851
B,B-1,12,X-line,841.6,550.0,14.1602,0.851
B,B-1,12,X-line,844.1,550.0,14.2212,0.8547
B,B-1,12,X-line,846.6,550.0,14.2212,0.8547
B,B-1,12,X-line,849.1,550.0,14.2212,0.8547
B,B-1,12,X-line,851.6,550.0,14.2822,0.8584
B,B-1,12,X-line,854.1,550.0,14.3433,0.862
B,B-1,12,X-line,856.6,550.0,14.4043,0.8657
B,B-1,12,X-line,859.0,550.0,14.4653,0.8694
B,B-1,12,X-line,861.5,550.0,14.5264,0.873
B,B-1,12,X-line,864.0,550.0,14.5874,0.8767
B,B-1,12,X-line,866.5,550.0,14.6484,0.8804
B,B-1,12,X-line,869.0,550.0,14.7095,0.884
B,B-1,12,X-line,871.5,550.0,14.8316,0.8914
B,B-1,12,X-line,874.0,550.0,14.8926,0.895
B,B-1,12,X-line,876.5,550.0,14.9536,0.8987
B,B-1,12,X-line,879.0,550.0,15.0147,0.9024
B,B-1,12,X-line,881.5,550.0,15.1367,0.9097
B,B-1,12,X-line,884.0,550.0,15.2588,0.9171
B,B-1,12,X-line,886.4,550.0,15.3198,0.9207
B,B-1,12,X-line,888.9,550.0,15.3809,0.9244
B,B-1,12,X-line,891.4,550.0,15.4419,0.9281
B,B-1,12,X-line,893.9,550.0,15.5029,0.9317
B,B-1,12,X-line,896.4,550.0,15.625,0.9391
B,B-1,12,X-line,898.9,550.0,15.686,0.9427
B,B-1,12,X-line,901.4,550.0,15.7471,0.9464
B,B-1,12,X-line,903.9,550.0,15.8081,0.9501
B,B-1,12,X-line,906.4,550.0,15.8692,0.9537
B,B-1,12,X-line,908.8,550.0,15.9302,0.9574
B,B-1,12,X-line,911.3,550.0,15.9912,0.9611
B,B-1,12,X-line,913.8,550.0,15.9912,0.9611
B,B-1,12,X-line,916.3,550.0,15.9912,0.9611
B,B-1,12,X-line,918.8,550.0,15.9912,0.9611
B,B-1,12,X-line,921.3,550.0,15.9912,0.9611
B,B-1,12,X-line,923.8,550.0,15.9912,0.9611
B,B-1,12,X-line,926.3,550.0,15.9912,0.9611
B,B-1,12,X-line,928.8,550.0,15.9912,0.9611
B,B-1,12,X-line,931.3,550.0,15.9912,0.9611
B,B-1,12,X-line,933.8,550.0,15.9912,0.9611
B,B-1,12,X-line,936.2,550.0,15.9912,0.9611
B,B-1,12,X-line,938.7,550.0,15.9912,0.9611
B,B-1,12,X-line,941.2,550.0,15.9912,0.9611
B,B-1,12,X-line,943.7,550.0,15.9912,0.9611
B,B-1,13,X-line,649.9,600.0,9.7046,0.5832
B,B-1,13,X-line,652.4,600.0,9.7046,0.5832
B,B-1,13,X-line,654.9,600.0,9.7046,0.5832
B,B-1,13,X-line,657.4,600.0,9.7046,0.5832
B,B-1,13,X-line,659.8,600.0,9.7046,0.5832
B,B-1,13,X-line,662.3,600.0,9.6436,0.5796
B,B-1,13,X-line,664.8,600.0,9.5825,0.5759
B,B-1,13,X-line,667.3,600.0,9.5215,0.5722
B,B-1,13,X-line,669.8,600.0,9.3994,0.5649
B,B-1,13,X-line,672.3,600.0,9.2774,0.5576
B,B-1,13,X-line,674.8,600.0,9.1553,0.5502
B,B-1,13,X-line,677.3,600.0,9.0942,0.5466
B,B-1,13,X-line,679.8,600.0,8.9722,0.5392
B,B-1,13,X-line,682.3,600.0,8.9111,0.5356
B,B-1,13,X-line,684.8,600.0,8.9111,0.5356
B,B-1,13,X-line,687.2,600.0,8.9111,0.5356
B,B-1,13,X-line,689.7,600.0,8.9111,0.5356
B,B-1,13,X-line,692.2,600.0,8.9722,0.5392
B,B-1,13,X-line,694.7,600.0,9.0332,0.5429
B,B-1,13,X-line,697.2,600.0,9.0942,0.5466
B,B-1,13,X-line,699.7,600.0,9.1553,0.5502
B,B-1,13,X-line,702.2,600.0,9.2163,0.5539
B,B-1,13,X-line,704.7,600.0,9.2774,0.5576
B,B-1,13,X-line,707.2,600.0,9.3994,0.5649
B,B-1,13,X-line,709.7,600.0,9.5215,0.5722
B,B-1,13,X-line,712.1,600.0,9.6436,0.5796
B,B-1,13,X-line,714.6,600.0,9.7656,0.5869
B,B-1,13,X-line,717.1,600.0,9.8877,0.5943
B,B-1,13,X-line,719.6,600.0,10.0098,0.6016
B,B-1,13,X-line,722.1,600.0,10.1318,0.6089
B,B-1,13,X-line,724.6,600.0,10.2539,0.6163
B,B-1,13,X-line,727.1,600.0,10.376,0.6236
B,B-1,13,X-line,729.6,600.0,10.4981,0.6309
B,B-1,13,X-line,732.1,600.0,10.6201,0.6383
B,B-1,13,X-line,734.6,600.0,10.7422,0.6456
B,B-1,13,X-line,737.0,600.0,10.8643,0.6529
B,B-1,13,X-line,739.5,600.0,10.9253,0.6566
B,B-1,13,X-line,742.0,600.0,10.9863,0.6603
B,B-1,13,X-line,744.5,600.0,11.1084,0.6676
B,B-1,13,X-line,747.0,600.0,11.2305,0.675
B,B-1,13,X-line,749.5,600.0,11.3525,0.6823
B,B-1,13,X-line,752.0,600.0,11.4746,0.6896
B,B-1,13,X-line,754.5,600.0,11.5967,0.697
B,B-1,13,X-line,757.0,600.0,11.7188,0.7043
B,B-1,13,X-line,759.4,600.0,11.8408,0.7116
B,B-1,13,X-line,761.9,600.0,11.9629,0.719
B,B-1,13,X-line,764.4,600.0,12.0239,0.7226
B,B-1,13,X-line,766.9,600.0,12.085,0.7263
B,B-1,13,X-line,769.4,600.0,12.207,0.7336
B,B-1,13,X-line,771.9,600.0,12.2681,0.7373
B,B-1,13,X-line,774.4,600.0,12.3901,0.7446
B,B-1,13,X-line,776.9,600.0,12.4512,0.7483
B,B-1,13,X-line,779.4,600.0,12.5122,0.752
B,B-1,13,X-line,781.9,600.0,12.5733,0.7557
B,B-1,13,X-line,784.4,600.0,12.6343,0.7593
B,B-1,13,X-line,786.8,600.0,12.6953,0.763
B,B-1,13,X-line,789.3,600.0,12.7564,0.7667
B,B-1,13,X-line,791.8,600.0,12.8784,0.774
B,B-1,13,X-line,794.3,600.0,13.0005,0.7813
B,B-1,13,X-line,796.8,600.0,13.1226,0.7887
B,B-1,13,X-line,799.3,600.0,13.2446,0.796
B,B-1,13,X-line,801.8,600.0,13.3057,0.7997
B,B-1,13,X-line,804.3,600.0,13.3667,0.8033
B,B-1,13,X-line,806.8,600.0,13.4277,0.807
B,B-1,13,X-line,809.3,600.0,13.4888,0.8107
B,B-1,13,X-line,811.7,600.0,13.5498,0.8143
B,B-1,13,X-line,814.2,600.0,13.5498,0.8143
B,B-1,13,X-line,816.7,600.0,13.5498,0.8143
B,B-1,13,X-line,819.2,600.0,13.5498,0.8143
B,B-1,13,X-line,821.7,600.0,13.5498,0.8143
B,B-1,13,X-line,824.2,600.0,13.5498,0.8143
B,B-1,13,X-line,826.7,600.0,13.5498,0.8143
B,B-1,13,X-line,829.2,600.0,13.5498,0.8143
B,B-1,13,X-line,831.7,600.0,13.5498,0.8143
B,B-1,13,X-line,834.2,600.0,13.5498,0.8143
B,B-1,13,X-line,836.6,600.0,13.5498,0.8143
B,B-1,13,X-line,839.1,600.0,13.5498,0.8143
B,B-1,13,X-line,841.6,600.0,13.5498,0.8143
B,B-1,13,X-line,844.1,600.0,13.5498,0.8143
B,B-1,13,X-line,846.6,600.0,13.5498,0.8143
B,B-1,13,X-line,849.1,600.0,13.5498,0.8143
B,B-1,13,X-line,851.6,600.0,13.5498,0.8143
B,B-1,13,X-line,854.1,600.0,13.6108,0.818
B,B-1,13,X-line,856.6,600.0,13.6719,0.8217
B,B-1,13,X-line,859.0,600.0,13.6719,0.8217
B,B-1,13,X-line,861.5,600.0,13.6719,0.8217
B,B-1,13,X-line,864.0,600.0,13.6719,0.8217
B,B-1,13,X-line,866.5,600.0,13.6719,0.8217
B,B-1,13,X-line,869.0,600.0,13.794,0.829
B,B-1,13,X-line,871.5,600.0,13.794,0.829
B,B-1,13,X-line,874.0,600.0,13.794,0.829
B,B-1,13,X-line,876.5,600.0,13.6719,0.8217
B,B-1,13,X-line,879.0,600.0,13.6719,0.8217
B,B-1,13,X-line,881.5,600.0,13.6719,0.8217
B,B-1,13,X-line,884.0,600.0,13.6719,0.8217
B,B-1,13,X-line,886.4,600.0,13.6719,0.8217
B,B-1,13,X-line,888.9,600.0,13.6719,0.8217
B,B-1,13,X-line,891.4,600.0,13.6719,0.8217
B,B-1,13,X-line,893.9,600.0,13.6719,0.8217
B,B-1,13,X-line,896.4,600.0,13.6719,0.8217
B,B-1,13,X-line,898.9,600.0,13.6719,0.8217
B,B-1,13,X-line,901.4,600.0,13.6719,0.8217
B,B-1,13,X-line,903.9,600.0,13.7329,0.8253
B,B-1,13,X-line,906.4,600.0,13.794,0.829
B,B-1,13,X-line,908.8,600.0,13.855,0.8327
B,B-1,13,X-line,911.3,600.0,13.916,0.8364
B,B-1,13,X-line,913.8,600.0,13.9771,0.84
B,B-1,13,X-line,916.3,600.0,14.0381,0.8437
B,B-1,13,X-line,918.8,600.0,14.0381,0.8437
B,B-1,13,X-line,921.3,600.0,14.0381,0.8437
B,B-1,13,X-line,923.8,600.0,14.0381,0.8437
B,B-1,13,X-line,926.3,600.0,14.0381,0.8437
B,B-1,13,X-line,928.8,600.0,14.0381,0.8437
B,B-1,13,X-line,931.3,600.0,14.0381,0.8437
B,B-1,13,X-line,933.8,600.0,14.0381,0.8437
B,B-1,13,X-line,936.2,600.0,14.0381,0.8437
B,B-1,13,X-line,938.7,600.0,14.0381,0.8437
B,B-1,13,X-line,941.2,600.0,14.0381,0.8437
B,B-1,13,X-line,943.7,600.0,14.0381,0.8437
